label,message,length
0,"['at', 'what', 'time', 'come', 'tomorrow']",5
1,"['you', 'winner', 'specially', 'selected', 'receive', '£1000', 'cash', '£2000', 'award', '.', 'speak', 'live', 'operator', 'claim', 'call', '087123002209am-7pm', '.', 'cost', '10p']",19
0,"['did', 'catch', 'bus', '?', 'are', 'frying', 'egg', '?', 'did', 'make', 'tea', '?', 'are', 'eating', 'mom', ""'s"", 'left', 'dinner', '?', 'do', 'feel', 'love', '?']",23
0,"['dont', 'pack', 'buy', 'store.like', 'cereal', '.', 'if', 'must', 'pack', 'food', ',', 'pack', 'gari', 'something', '9ja', 'miss', '.']",17
0,"['she', 'ran', 'younger', 'man', '.', 'make', 'pretty', 'baby', 'together', ':', ')']",11
0,"['i', 'want', 'snow', '.', 'it', ""'s"", 'freezing', 'windy', '.']",9
1,"['do', 'want', '750', 'anytime', 'network', 'min', '150', 'text', 'new', 'video', 'phone', 'five', 'pound', 'per', 'week', 'call', '08002888812', 'reply', 'delivery', 'tomorrow']",20
0,"['pls', 'wont', 'belive', 'god.not', 'jesus', '.']",6
0,"['hey', 'girl', '.', 'how', 'r', 'u', '?', 'hope', 'u', 'r', 'well', 'me', 'an', 'del', 'r', 'bak', '!', 'again', 'long', 'time', 'no', 'c', '!', 'give', 'me', 'a', 'call', 'sum', 'time', 'from', 'lucyxx']",31
1,"['private', '!', 'your', '2003', 'account', 'statement', 'show', '800', 'un-redeemed', 's.', 'i.', 'm.', 'point', '.', 'call', '08715203652', 'identifier', 'code', ':', '42810', 'expires', '29/10/0']",22
0,"['hi', '.', 'birth', '8lb', '7oz', '.', 'mother', 'baby', 'brilliantly', '.']",10
1,"['http//tms', '.', 'widelive.com/index', '.', 'wml', '?', 'id=820554ad0a1705572711', '&', 'first=true¡c', 'c', 'ringtone¡']",11
0,"['check', 'nuerologist', '.']",3
0,"['sorry', 'missed', 'call', '.', 'can', 'please', 'call', 'back', '.']",9
0,"['we', ""'re"", 'opposite', 'side', 'dropped']",5
0,"['i', 'taught', 'ranjith', 'sir', 'called', '.', 'so', 'sm', 'like', '.', 'becaus', 'he', 'verifying', 'project', '.', 'prabu', 'told', 'today', 'pa', 'dont', 'mistake', '..']",22
0,"['then', 'cant', 'get', 'da', 'laptop', '?', 'my', 'matric', 'card', 'wif', 'ü', 'lei', '...']",13
0,"['hi', ':', ')', 'ct', 'employee', '?']",6
0,"['ok', 'need', 'tell', 'anything', 'going', 'sleep', 'good', 'night']",8
0,"['he', ""'s"", 'gon', 'na', 'worry', 'nothing', '.', 'and', 'wo', ""n't"", 'give', 'money', 'use', '.']",14
0,"['awesome', 'question', 'cute', 'answer', ':', 'someone', 'asked', 'boy', '``', 'ur', 'life', '?', ""''"", '.', '.', 'he', 'smiled', '&', 'amp', ';', 'answered', ':', '.', '.', '``', 'she', 'fine', '!', ""''"", 'gudnite']",30
0,"['anything', 'lor', 'coming', '?']",4
0,"['cheers', 'message', 'zogtorius', '.', 'i\x92ve', 'staring', 'phone', 'age', 'deciding', 'whether', 'text', '.']",12
0,"['i', 'cant', 'keep', 'talking', 'people', 'sure', 'pay', 'agree', 'price', '.', 'so', 'pls', 'tell', 'want', 'really', 'buy', 'much', 'willing', 'pay']",19
0,"['how', 'holding', '?']",3
0,"['if', 'let', ',', 'want', 'house', '8am', '.']",7
1,"['urgent', 'this', '2nd', 'attempt', 'contact', 'u', '.', 'your', '£900', 'prize', 'yesterday', 'still', 'awaiting', 'collection', '.', 'to', 'claim', 'call', 'now', '09061702893']",20
1,"['urgent', '!', 'call', '09061749602', 'landline', '.', 'your', 'complimentary', '4', '*', 'tenerife', 'holiday', '£10,000', 'cash', 'await', 'collection', 'sae', 't', '&', 'cs', 'box', '528', 'hp20', '1yf', '150ppm', '18+']",26
0,"['so', 'wan', 'na', 'gym', '?']",5
0,"['er', ',', 'hello', ',', 'thing', '‘', 'quite', 'go', 'plan', '–', 'limping', 'slowly', 'home', 'followed', 'aa', 'exhaust', 'hanging']",17
0,"['captain', 'vijaykanth', 'comedy', 'captain', 'tv', '..', 'drunken', ':', ')']",9
0,"['purity', 'friendship', 'two', 'smiling', 'reading', 'forwarded', 'message', '..', 'its', 'smiling', 'seeing', 'name', '.', 'gud', 'evng', 'musthu']",16
0,"['so', 'collect', 'ur', 'laptop', '?']",5
0,"['i', 'escape', 'theatre', '.', '.', 'going', 'watch', 'kavalan', 'minute']",9
0,"['i', ""'m"", 'bus', '.', 'love']",5
0,"['havent', 'stuck', 'orchard', 'dad', ""'s"", 'car', '.', 'going', '4', 'dinner', '.', 'u', 'leh', '?', 'so', 'r', 'free', 'tonight', '?']",19
0,"['pls', 'dont', 'restrict', 'eating', 'anythin', 'like', 'next', 'two', 'day', '.']",10
0,"['by', 'march', 'ending', ',', 'ready', '.', 'but', 'call', 'sure', '.', 'the', 'problem', 'capital', 'never', 'complete', '.', 'how', 'far', '.', 'how', ""'s"", 'work', 'lady']",23
0,"['who', ""'s"", 'say', 'hi', 'drugdealer']",5
0,"['goin', 'workout', 'lor', '...', 'muz', 'lose', 'e', 'fat', '...']",9
1,"['you', 'recieve', 'tone', 'within', 'next', '24hrs', '.', 'for', 'terms', 'condition', 'please', 'see', 'channel', 'u', 'teletext', 'pg', '750']",17
0,"['set', 'place', 'heart', 'mind', ',', 'mind', 'easily', 'forgets', 'heart', 'always', 'remember', '.', 'wish', 'happy', 'valentines', 'day', '!']",17
0,"['when', 'the', 'first', 'strike', 'is', 'a', 'red', 'one', '.', 'the', 'bird', '+', 'antelope', 'begin', 'toplay', 'in', 'the', 'fieldof', 'selfindependence', 'believe', 'this', '+', 'the', 'flower', 'of', 'contention', 'will', 'grow.random', '!']",29
0,"['all', 'done', ',', 'handed', '.', 'do', ""n't"", 'know', 'mega', 'shop', 'asda', 'count', 'celebration', 'thats', ""'m"", '!']",16
0,"['me', 'n', 'funny', '...']",4
1,"['can', 'u', 'get', '2', 'phone', 'now', '?', 'i', 'wan', 'na', 'chat', '2', 'set', 'meet', 'call', 'now', '09096102316', 'u', 'cum', '2moro', 'luv', 'jane', 'xx', 'calls£1/minmoremobsemspobox45po139wa']",24
0,"['going', 'nothing', 'great.bye']",3
0,"['oh', 'ok', '..']",3
0,"['dont', 'flatter', '...', 'tell', 'man', 'mine', 'two', 'pint', 'carlin', 'ten', 'minute', 'please', '....']",13
0,"['mm', 'umma', 'ask', 'vava', 'also', 'come', 'tell', 'play', 'later', 'together']",10
0,"['hey', ',', 'tell', 'blake', ""'s"", 'address', '?', 'carlos', 'wanted', 'meet', 'i', 'got', 'lost', ""'s"", 'answering', 'phone']",16
0,"['yar', 'lor', '...', 'keep', 'raining', 'non', 'stop', '...', 'or', 'u', 'wan', '2', 'go', 'elsewhere', '?']",15
0,"['cool', 'breeze', '...', 'bright', 'sun', '...', 'fresh', 'flower', '...', 'twittering', 'bird', '...', 'all', 'waiting', 'wish', 'u', ':', '``', 'goodmorning', '&', 'amp', ';', 'have', 'a', 'nice', 'day', ""''"", ':', ')']",29
0,"['how', '.', 'how', ""'s"", 'queen', '.', 'are', 'going', 'royal', 'wedding']",10
0,"['er', 'yeah', ',', 'b', '15:26', ',', 'sorry', '!', 'just', 'tell', 'pub/cafe', 'sit', 'come', 'wen', 'u']",15
0,"['aight', ',', 'text', 'address', '?']",5
0,"['remember', 'day', '..']",3
0,"['you', ""n't"", 'tell', '...', ""'m"", 'thinking', '.', 'plus', ""'s"", 'going', 'stop', 'run']",12
0,"['howz', 'person', 'story']",3
0,"['ok', '...']",2
0,"['he', 'world', 'famamus', '....']",4
0,"['great', '!', 'i', 'shoot', 'big', 'load', 'get', 'ready', '!']",9
1,"['xclusive', '@', 'clubsaisai', '2morow', '28/5', 'soiree', 'speciale', 'zouk', 'with', 'nichols', 'from', 'paris.free', 'roses', '2', 'all', 'ladies', '!', '!', '!', 'info', ':', '07946746291/07880867867']",22
0,"['what', ""'s"", 'nanny', 'address', '?']",5
0,"['i', 'got', 'back', '!', 'do', 'dislike', 'bed', '?']",8
1,"['hot', 'live', 'fantasies', 'call', '08707500020', 'just', '20p', 'per', 'min', 'ntt', 'ltd', ',', 'po', 'box', '1327', 'croydon', 'cr9', '5wb', '0870', 'national', 'rate', 'call']",22
0,"['i', ""'m"", 'movie', '.', 'call', '4', 'wat', '?']",8
1,"['filthy', 'story', 'girls', 'waiting']",4
0,"['erm', '.', 'i', 'thought', 'contract', 'ran', 'the4th', 'october', '.']",9
0,"['i', ""'m"", 'home', '.', 'please', 'call']",6
0,"['thanks', 'reply', 'today', '.', 'when', 'ur', 'visa', 'coming', '.', 'and', 'r', 'u', 'still', 'buying', 'gucci', 'bag', '.', 'my', 'sister', 'thing', 'easy', ',', 'uncle', 'john', 'also', 'bill', 'really', 'need', 'think', 'make', 'money', '.', 'later', 'sha', '.']",35
0,"['hey', 'babe', ',', ""'s"", 'going', '?', 'did', 'ever', 'figure', 'going', 'new', 'years', '?']",13
0,"['i', 'can\x92t', 'wait', 'cornwall', '.', 'hope', 'tonight', 'isn\x92t', 'bad', 'well', 'it\x92s', 'rock', 'night', 'shite', '.', 'anyway', 'i\x92m', 'going', 'kip', 'good', 'night', '.', 'speak', 'soon', '.']",25
0,"['are', 'going', 'wipro', 'interview', 'today', '?']",6
0,"['the', 'hair', 'cream', 'shipped', '.']",5
1,"['sexy', 'singles', 'waiting', '!', 'text', 'age', 'followed', 'gender', 'wither', 'm', 'f', 'e.g.23f', '.', 'for', 'gay', 'men', 'text', 'age', 'followed', 'g.', 'e.g.23g', '.']",22
0,"['well', 'good', 'morning', 'mr', '.', 'hows', 'london', 'treatin', ""'"", 'ya', 'treacle', '?']",12
0,"['lol', 'alright', 'thinkin', 'haha']",4
0,"['hello', ',', 'love', '.', 'what', '?', 'did', 'get', 'interview', 'today', '?', 'are', 'happy', '?', 'are', 'good', 'boy', '?', 'do', 'think', '?', 'are', 'missing', '?']",24
0,"['i', 'think', 'u', 'wrong', 'number', '.']",6
0,"['why', 'must', 'sit', 'around', 'wait', 'summer', 'day', 'celebrate', '.', 'such', 'magical', 'sight', 'world', 'dressed', 'white', '.', 'oooooh', 'let', 'snow', '.']",20
0,"['cab', 'available.they', 'pick', 'drop', 'door', 'step', '.']",7
0,"['sez', ',', 'hows', 'u', '&', 'de', 'arab', 'boy', '?', 'hope', 'u', 'r', 'good', 'give', 'love', '2', 'evry1', 'love', 'ya', 'eshxxxxxxxxxxx']",20
0,"['how', 'possible', 'teach', '.', 'and', '.']",6
0,"['if', ""'re"", 'car', 'hour', 'half', 'i', ""'m"", 'going', 'apeshit']",9
0,"['jus', 'an', 'lar', '.', 'u', ""'ll"", 'noe', 'later', '.']",9
1,"['had', 'mobile', '11mths', '?', 'update', 'free', 'oranges', 'latest', 'colour', 'camera', 'mobile', '&', 'unlimited', 'weekend', 'call', '.', 'call', 'mobile', 'upd8', 'freefone', '08000839402', '2stoptxt']",22
0,"['but', 'juz', 'remembered', 'got', 'ta', 'bathe', 'dog', 'today', '..']",9
0,"['sorry', ',', 'i', ""'ll"", 'call', 'later']",6
0,"['just', 'making', 'dinner', ',', '?']",5
0,"['when', 'get', 'library']",3
0,"['i', 'come', 'tomorrow', 'di']",4
0,"['u', 'make', 'fb', 'list']",4
0,"['if', 'meeting', 'ü', 'rite', ""'ll"", 'go', 'home', 'lor', '.', 'if', 'ü', 'dun', 'feel', 'like', 'comin', ""'s"", 'ok', '.']",18
0,"['hi', 'durban', 'still', 'number']",4
0,"['is', 'xy', 'ur', 'car', 'u', 'picking', '?']",7
0,"['today', 'accept', 'day', '..', 'u', 'accept', '?', 'brother', 'sister', 'lover', 'dear1', 'best1', 'clos1', 'lvblefrnd', 'jstfrnd', 'cutefrnd', 'lifpartnr', 'belovd', 'swtheart', 'bstfrnd', 'no', 'rply', 'mean', 'enemy']",24
1,"['freemsg', ':', '1-month', 'unlimited', 'free', 'call', '!', 'activate', 'smartcall', 'txt', ':', 'call', 'no', ':', '68866', '.', 'subscriptn3gbp/wk', 'unlimited', 'call', 'help', ':', '08448714184', 'stop', '?', 'txt', 'stop', 'landlineonly']",27
0,"['sorry', 'took', 'long', ',', 'omw']",5
0,"['under', 'sea', ',', 'lay', 'rock', '.', 'in', 'rock', ',', 'envelope', '.', 'in', 'envelope', ',', 'paper', '.', 'on', 'paper', ',', '3', 'word', '...', ""'""]",23
0,"['hey', 'angry', '.', 'reply', 'dr', '.']",6
0,"['ill', '3', 'min', 'look']",4
0,"['sorry', ',', 'i', ""'ll"", 'call', 'later']",6
0,"['huh', '?', '6', 'also', '?', 'then', 'many', 'mistake', '?']",9
0,"['short', 'but', 'cute', ':', '``', 'be', 'good', 'person', ',', 'dont', 'try', 'prove', '..', ""''"", '.gud', 'noon', '....']",17
0,"['yup', '...', 'from', 'remb', '...', 'i', 'think', 'book', '...']",9
0,"['do', 'like', 'italian', 'food', '?']",5
0,"['will', 'purchase', 'stuff', 'today', 'mail', '.', 'do', 'po', 'box', 'number', '?']",11
0,"['hello', ',', 'love', '!', 'how', 'went', 'day', '?', 'are', 'alright', '?', 'i', 'think', ',', 'sweet', 'send', 'jolt', 'heart', 'remind', '...', 'i', 'love', 'you', '!', 'can', 'hear', '?', 'i', 'screamed', 'across', 'sea', 'world', 'hear', '.', 'ahmad', 'al', 'hallaq', 'loved', '!', 'owned', '!', '*', 'possessive', 'passionate', 'kiss', '*']",46
0,"['shall', 'get', 'pouch', '?']",4
0,"['yup', 'song', 'bro', '.', 'no', 'creative', '.', 'neva', 'test', 'quality', '.', 'he', 'said', 'check', 'review', 'online', '.']",17
0,"['dont', 'give', 'monkey', 'wot', 'think', 'certainly', ""n't"", 'mind', '.', 'any', 'friend', 'mine', '&', '!', 'just', ""n't"", 'sleep', 'wiv', ',', 'wud', 'annoyin', '!']",22
1,"['hi', 'i', ""'m"", 'sue', '.', 'i', '20', 'year', 'old', 'work', 'lapdancer', '.', 'i', 'love', 'sex', '.', 'text', 'live', '-', 'i', ""'m"", 'bedroom', '.', 'text', 'sue', '89555', '.', 'by', 'textoperator', 'g2', '1da', '150ppmsg', '18+']",33
0,"['sure', 'since', 'parent', 'working', 'tuesday', 'i', ""n't"", 'really', 'need', 'cover', 'story']",11
0,"['is', 'reason', ""'ve"", 'spoken', 'year', '?', 'anyways', 'great', 'week', 'best', 'exam']",11
0,"['you', 'know', 'hook', 'mean', 'right', '?']",6
0,"['come', 'mahal', 'bus', 'stop', '..', '&', 'lt', ';', 'decimal', '&', 'gt', ';']",12
0,"['should', 'buy', 'blackberry', 'bold', '2', 'torch', '.', 'should', 'buy', 'new', 'used', '.', 'let', 'know', '.', 'plus', 'saying', 'buy', '&', 'lt', ';', '#', '&', 'gt', ';', 'g', 'wifi', 'ipad', '.', 'and', 'saying', '&', 'lt', ';', '#', '&', 'gt', ';', 'g', '?']",40
0,"['im', 'inperialmusic', 'listening2the', 'weirdest', 'track', 'ever', 'by\x94leafcutter', 'john\x94-sounds', 'like', 'insect', 'molested', '&', 'someone', 'plumbing', ',', 'remixed', 'evil', 'men', 'acid', '!']",20
0,"['i.ll', 'hand', 'phone', 'chat', 'wit', 'u']",6
0,"['life', 'style', 'garment', 'account', 'please', '.']",6
0,"['once', 'free', 'call', 'sir', '.']",5
1,"['do', 'want', 'new', 'nokia', '3510i', 'colour', 'phone', 'delivered', 'tomorrow', '?', 'with', '200', 'free', 'minute', 'mobile', '+', '100', 'free', 'text', '+', 'free', 'camcorder', 'reply', 'call', '08000930705']",25
0,"['spoke', 'uncle', 'john', 'today', '.', 'he', 'strongly', 'feel', 'need', 'sacrifice', 'keep', '.', 'he', ""'s"", 'going', 'call', '.', 'when', ',', 'beg', 'listen', '.', 'dont', 'make', 'promise', 'make', 'clear', 'thing', 'easy', '.', 'and', 'need', 'please', 'let', 'u', 'work', 'thing', '.', 'as', 'long', 'keep', 'expecting', 'help', ',', 'creativity', 'stifled', 'pls', 'keep', 'happy', ',', 'promise', 'part', '.']",53
0,"['and', 'importantly', ',', 'discus', 'u', '.']",6
0,"['k', '..', 'k', '...', 'tomorrow', 'onwards', 'started', 'ah', '?']",9
0,"['i', 'love', 'ya', 'try', 'budget', 'money', 'better', 'babe', '.', 'gary', 'would', 'freak', 'knew']",13
0,"['it', 'wont', 'b', '2.15', 'trying', '2', 'sort', 'house', ',', 'ok', '?']",11
0,"['i', ""'ve"", 'searching', 'right', 'word', 'thank', 'breather', '.', 'i', 'promise', 'wont', 'take', 'help', 'granted', 'fulfil', 'promise', '.', 'you', 'wonderful', 'blessing', 'time', '.']",22
0,"['i', ""'ll"", 'text', 'i', 'drop', 'x']",6
0,"['love', '!', 'the', 'girl', 'office', 'may', 'wonder', 'smiling', 'sore', '...']",10
0,"['boooo', 'always', 'work', '.', 'just', 'quit', '.']",7
0,"['so', 'poking', 'man', 'everyday', 'teach', 'canada', 'abi', '!', 'how', '.', 'just', 'saying', 'hi', '.']",14
0,"['no', '..', 'jst', 'change', 'tat', '..']",6
0,"['that', ""'s"", 'u', 'haf', '2', 'keep', 'busy', '...']",8
0,"['headin', 'towards', 'busetop']",3
1,"['dear', 'voucher', 'holder', ',', 'to', 'claim', 'week', 'offer', ',', 'pc', 'please', 'go', 'http', ':', '//www.wtlp.co.uk/text', '.', 'ts', '&', 'cs', 'apply', '.']",21
0,"['cool', ',', 'time', 'think', 'get', '?']",6
0,"['what', 'told', 'tell', '.', 'stupid', 'hear', 'wont', 'tell', 'anything', '.', 'you', 'dad', 'called', 'brother', 'spoken', '.', 'not', '.']",18
0,"['no', 'cancelled', 'yeah', 'baby', '!', 'well', 'sound', 'important', 'understand', 'darlin', 'give', 'ring', 'later', 'fone', 'love', 'kate', 'x']",17
0,"['as', 'i', 'entered', 'cabin', 'pa', 'said', ',', '``', 'happy', ""b'day"", 'boss', '!', '!', ""''"", '.', 'i', 'felt', 'special', '.', 'she', 'askd', '4', 'lunch', '.', 'after', 'lunch', 'invited', 'apartment', '.', 'we', 'went', '.']",32
0,"['nimbomsons', '.', 'yep', 'phone', 'know', 'one', '.', 'obviously', ',', 'co', 'thats', 'real', 'word']",13
0,"['i', 'hope', ""'s"", 'result', 'consistently', 'intelligent', 'kind', '.', 'start', 'asking', 'practicum', 'link', 'keep', 'ear', 'open', 'best', '.', 'ttyl']",18
0,"['oh', '...', 'i', 'thkin', 'goin', 'yogasana', '10', 'den', 'nd', 'go', '3', 'den', 'rush', 'parco', '4', 'nb', '...', 'okie', 'lor', ',', 'u', 'call', 'ready', '...']",24
1,"['guess', 'i', '?', 'this', 'first', 'time', 'i', 'created', 'web', 'page', 'www.asjesus.com', 'read', 'i', 'wrote', '.', 'i', ""'m"", 'waiting', 'opinion', '.', 'i', 'want', 'friend', '1/1']",24
1,"['congratulations', 'ur', 'awarded', '500', 'cd', 'voucher', '125gift', 'guaranteed', '&', 'free', 'entry', '2', '100', 'wkly', 'draw', 'txt', 'music', '87066', 'tncs', 'www.ldew.com1win150ppmx3age16']",20
0,"['dont', 'worry', '.', 'i', 'guess', ""'s"", 'busy', '.']",8
0,"['i', 'like', 'dis', 'sweater', 'fr', 'mango', 'size', 'already', 'irritating', '.']",10
0,"['good', 'afternoon', ',', 'love', '.', 'how', 'go', 'day', '?', 'what', '?', 'i', 'woke', 'early', 'online', 'waiting', '...', 'hmmm', '...', 'italian', 'boy', 'online', 'i', 'see', '.', '*', 'grin', '*']",28
0,"['i', ""'ve"", 'sent', 'ü', 'part', '..']",6
0,"['sorry', ',', 'i', 'ca', ""n't"", 'help', '.']",7
0,"['turn', 'stereo', 'love', 'mi', 'phone', 'unknown', 'album', '.']",8
0,"['she.s', 'good', '.', 'she', 'wondering', 'wont', 'say', 'hi', 'she.s', 'smiling', '.', 'so', 'coping', 'long', 'distance']",15
0,"['night', 'ended', 'another', 'day', ',', 'morning', 'come', 'special', 'way', '.', 'may', 'smile', 'like', 'sunny', 'ray', 'leaf', 'worry', 'blue', 'blue', 'bay', '.', 'gud', 'mrng']",23
0,"['he', 'also', 'know', 'lunch', 'menu', 'da', '.', '.', 'i', 'know']",10
0,"['what', 'time', 'thinkin', 'goin', '?']",5
0,"['hurry', ',', 'i', ""'ve"", 'weed-deficient', 'like', 'three', 'day']",8
0,"['arms', 'fine', ',', ""'s"", 'cardiff', 'uni', '?']",7
0,"['haha', 'think']",2
0,"['no', ',', 'i', 'trying', 'weekend', ';', 'v']",7
0,"['boy', ';', 'i', 'love', 'u', 'grl', ':', 'hogolo', 'boy', ':', 'gold', 'chain', 'kodstini', 'grl', ':', 'agalla', 'boy', ':', 'necklace', 'madstini', 'grl', ':', 'agalla', 'boy', ':', 'hogli', '1', 'mutai', 'eerulli', 'kodthini', '!', 'grl', ':', 'i', 'love', 'u', 'kano', ';', '-', ')']",40
1,"['interflora', '-', '\x93it', ""'s"", 'late', 'order', 'interflora', 'flower', 'christmas', 'call', '0800', '505060', 'place', 'order', 'midnight', 'tomorrow', '.']",17
0,"['what', 'make', 'happy', '?']",4
0,['ok'],1
0,"['got', '.', 'seventeen', 'pound', 'seven', 'hundred', 'ml', '–', 'hope', 'ok', '.']",11
0,"['good', 'morning', 'princess', '!', 'have', 'great', 'day', '!']",8
0,"['k.k', ':', ')', 'advance', 'happy', 'pongal', '.']",7
0,"['tessy', '..', 'pls', 'favor', '.', 'pls', 'convey', 'birthday', 'wish', 'nimya', '..', 'pls', 'dnt', 'forget', '.', 'today', 'birthday', 'shijas']",18
0,"['yeah', 'i', 'still', 'give', 'ride']",5
1,"['ur', 'balance', '£500', '.', 'ur', 'next', 'question', ':', 'who', 'sang', ""'uptown"", 'girl', ""'"", '80', ""'s"", '?', '2', 'answer', 'txt', 'ur', 'answer', '83600', '.', 'good', 'luck', '!']",26
0,"['aathi', '..', 'dear', '..']",4
1,"['in', 'the', 'simpsons', 'movie', 'released', 'july', '2007', 'name', 'band', 'died', 'start', 'film', '?', 'a-green', 'day', ',', 'b-blue', 'day', ',', 'c-red', 'day', '.', '(', 'send', 'a', ',', 'b', 'c', ')']",29
0,"['umma', 'life', 'vava', 'umma', 'love', 'lot', 'dear']",7
0,"['one', 'day', 'crab', 'running', 'sea', 'shore', '..', 'the', 'wave', 'came', 'n', 'cleared', 'footprint', 'crab', '..', 'crab', 'asked', ':', 'frnd', 'r', 'u', 'clearing', 'beautiful', 'footprint', '?', 'waves', 'replied', ':', 'a', 'fox', 'following', 'ur', 'footprint', 'catch', '!', 'thats', 'cleared', ':', ')', 'frndsship', 'never', 'let', 'u', 'dwn', ':', '-', ')', 'gud', 'nyt', '..']",50
0,"['sir', ',', 'waiting', 'mail', '.']",5
0,"['thx', '.', 'all', 'well', 'month']",5
0,"['how', ""'s"", 'loverboy', '?', 'what', 'keep', 'coming', 'queen', ',', 'hmmm', '?', 'does', ""n't"", 'ache', 'speak', '?', 'miss', 'desparately', '?']",19
0,"['ela', 'kano.', ',', 'il', 'download', ',', 'come', 'wen', 'ur', 'free', '..']",11
0,"['yes', '.', 'fine', '.', 'love', '.', 'be', 'safe', '.']",9
0,"['aight', 'text', ""'re"", 'back', 'mu', 'i', ""'ll"", 'swing', ',', 'need', 'somebody', 'get', 'door']",13
0,"['k', 'i', ""'ll"", 'call', 'i', ""'m"", 'close']",7
1,"['dear', 'voucher', 'holder', ',', 'to', 'claim', 'week', 'offer', ',', 'pc', 'please', 'go', 'http', ':', '//www.e-tlp.co.uk/reward', '.', 'ts', '&', 'cs', 'apply', '.']",21
1,"['congrats', '!', 'nokia', '3650', 'video', 'camera', 'phone', 'call', '09066382422', 'calls', 'cost', '150ppm', 'ave', 'call', '3mins', 'vary', 'mobile', '16+', 'close', '300603', 'post', 'bcm4284', 'ldn', 'wc1n3xx']",24
0,"['hows', 'street', 'end', 'library', 'walk', '?']",6
0,"['1', ')', 'go', 'write', 'msg', '2', ')', 'put', 'dictionary', 'mode', '3', ')', 'cover', 'screen', 'hand', ',', '4', ')', 'press', '&', 'lt', ';', '#', '&', 'gt', ';', '.', '5', ')', 'gently', 'remove', 'ur', 'hand', '..', 'its', 'interesting', '..', ':', ')']",39
0,"['tiwary', 'rcb.battle', 'bang', 'kochi', '.']",5
1,"['goal', '!', 'arsenal', '4', '(', 'henry', ',', '7', 'v', 'liverpool', '2', 'henry', 'score', 'simple', 'shot', '6', 'yard', 'pas', 'bergkamp', 'give', 'arsenal', '2', 'goal', 'margin', '78', 'min', '.']",27
